filename,file_path,label,rows,cols,total_frames,frame_times
IM_0953,/autodl-fs/data/Pro/DSA/dicom_all/IM_0953,0,1024,1024,35,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,333.312,333.312,333.44,333.312"
IM_0956,/autodl-fs/data/Pro/DSA/dicom_all/IM_0956,0,1024,1024,46,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,1000.064,999.936,1000.064,999.936,1000.064"
IM_0959,/autodl-fs/data/Pro/DSA/dicom_all/IM_0959,0,1024,1024,44,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,1000.064,999.936,1000.064"
IM_0962,/autodl-fs/data/Pro/DSA/dicom_all/IM_0962,0,1024,1024,44,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,999.936,1000.064,999.936"
IM_0965,/autodl-fs/data/Pro/DSA/dicom_all/IM_0965,0,1024,1024,41,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968"
IM_0968,/autodl-fs/data/Pro/DSA/dicom_all/IM_0968,0,1024,1024,36,"0,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,499.968,500.096"
IM_0971,/autodl-fs/data/Pro/DSA/dicom_all/IM_0971,0,1024,1024,45,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,999.936,1000.064,999.936,1000.064"
IM_0973,/autodl-fs/data/Pro/DSA/dicom_all/IM_0973,1,1024,1024,45,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312"
IM_0978,/autodl-fs/data/Pro/DSA/dicom_all/IM_0978,0,1024,1024,39,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_0981,/autodl-fs/data/Pro/DSA/dicom_all/IM_0981,0,1024,1024,43,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.44,333.184,333.312,333.44"
IM_0984,/autodl-fs/data/Pro/DSA/dicom_all/IM_0984,0,1024,1024,45,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,1000.064,1000.064,999.936,1000.064"
IM_0987,/autodl-fs/data/Pro/DSA/dicom_all/IM_0987,1,1024,1024,48,"0,166.656,166.656,166.784,166.528,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096,499.968"
IM_0994,/autodl-fs/data/Pro/DSA/dicom_all/IM_0994,1,1024,1024,45,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44"
IM_1002,/autodl-fs/data/Pro/DSA/dicom_all/IM_1002,0,1024,1024,26,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,1000.064,999.936,2000"
IM_1005,/autodl-fs/data/Pro/DSA/dicom_all/IM_1005,0,1024,1024,26,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,999.936,1000.064,1000.064,999.936,1000.064,2000"
IM_1010,/autodl-fs/data/Pro/DSA/dicom_all/IM_1010,1,1024,1024,26,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,999.936,2000.128"
IM_1013,/autodl-fs/data/Pro/DSA/dicom_all/IM_1013,1,1024,1024,24,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,999.936,1000.064,1000.064,999.936"
IM_1018,/autodl-fs/data/Pro/DSA/dicom_all/IM_1018,1,1024,1024,23,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,999.936,1000.064,1000.064"
IM_1020,/autodl-fs/data/Pro/DSA/dicom_all/IM_1020,0,1024,1024,22,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936"
IM_1023,/autodl-fs/data/Pro/DSA/dicom_all/IM_1023,0,1024,1024,23,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,1000.064,999.936"
IM_1025,/autodl-fs/data/Pro/DSA/dicom_all/IM_1025,0,1024,1024,58,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_1028,/autodl-fs/data/Pro/DSA/dicom_all/IM_1028,0,1024,1024,29,"0,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,249.984,249.984,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_1031,/autodl-fs/data/Pro/DSA/dicom_all/IM_1031,0,1024,1024,49,"0,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,499.968,499.968,500.096"
IM_1039,/autodl-fs/data/Pro/DSA/dicom_all/IM_1039,0,1024,1024,25,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,999.936,1000.064,1000.064,999.936,1000.064"
IM_1047,/autodl-fs/data/Pro/DSA/dicom_all/IM_1047,0,1024,1024,39,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968"
IM_1050,/autodl-fs/data/Pro/DSA/dicom_all/IM_1050,0,1024,1024,35,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968"
IM_1053,/autodl-fs/data/Pro/DSA/dicom_all/IM_1053,1,1024,1024,31,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656"
IM_1056,/autodl-fs/data/Pro/DSA/dicom_all/IM_1056,1,1024,1024,41,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312"
IM_1060,/autodl-fs/data/Pro/DSA/dicom_all/IM_1060,0,1024,1024,39,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968"
IM_1063,/autodl-fs/data/Pro/DSA/dicom_all/IM_1063,0,1024,1024,43,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,1000.064,999.936"
IM_1066,/autodl-fs/data/Pro/DSA/dicom_all/IM_1066,0,1024,1024,21,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,999.936"
IM_1069,/autodl-fs/data/Pro/DSA/dicom_all/IM_1069,1,1024,1024,25,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,999.936,1000.064,1000.064,999.936"
IM_1072,/autodl-fs/data/Pro/DSA/dicom_all/IM_1072,1,1024,1024,52,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,500.096,499.968,499.968,500.096,499.968,499.968"
IM_1077,/autodl-fs/data/Pro/DSA/dicom_all/IM_1077,0,1024,1024,24,"0,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,999.936,1000.064,1000.064"
IM_1080,/autodl-fs/data/Pro/DSA/dicom_all/IM_1080,0,1024,1024,24,"0,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,999.936,1000.064,1000.064"
IM_1083,/autodl-fs/data/Pro/DSA/dicom_all/IM_1083,1,1024,1024,28,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.44,999.936,1000.064,999.936,1000.064,999.936,2000.128,2000,2000"
IM_1090,/autodl-fs/data/Pro/DSA/dicom_all/IM_1090,1,1024,1024,26,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,999.936,1000.064,1000.064,999.936,1000.064,2000"
IM_1095,/autodl-fs/data/Pro/DSA/dicom_all/IM_1095,0,1024,1024,52,"0,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096,499.968,499.968,500.096,499.968,499.968"
IM_1105,/autodl-fs/data/Pro/DSA/dicom_all/IM_1105,0,1024,1024,26,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,999.936,1000.064,1000.064,999.936,1000.064,2000"
IM_1110,/autodl-fs/data/Pro/DSA/dicom_all/IM_1110,0,1024,1024,41,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968"
IM_1113,/autodl-fs/data/Pro/DSA/dicom_all/IM_1113,1,1024,1024,38,"0,166.656,166.656,166.784,166.528,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_1116,/autodl-fs/data/Pro/DSA/dicom_all/IM_1116,1,1024,1024,25,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,1000.064"
IM_1119,/autodl-fs/data/Pro/DSA/dicom_all/IM_1119,0,1024,1024,40,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44"
IM_1124,/autodl-fs/data/Pro/DSA/dicom_all/IM_1124,1,1024,1024,25,"0,333.312,333.44,333.184,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,1000.064"
IM_1127,/autodl-fs/data/Pro/DSA/dicom_all/IM_1127,0,1024,1024,25,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,999.936"
IM_1130,/autodl-fs/data/Pro/DSA/dicom_all/IM_1130,1,1024,1024,41,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968"
IM_1133,/autodl-fs/data/Pro/DSA/dicom_all/IM_1133,1,1024,1024,43,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,499.968,499.968,500.224,499.84,499.968,500.096,500.096,499.84,500.096,499.968,999.936,1000.064"
IM_1136,/autodl-fs/data/Pro/DSA/dicom_all/IM_1136,0,1024,1024,33,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968"
IM_1139,/autodl-fs/data/Pro/DSA/dicom_all/IM_1139,1,1024,1024,25,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,1000.064,999.936"
IM_1142,/autodl-fs/data/Pro/DSA/dicom_all/IM_1142,0,1024,1024,48,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,499.968,500.096"
IM_1150,/autodl-fs/data/Pro/DSA/dicom_all/IM_1150,0,1024,1024,20,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312"
IM_1153,/autodl-fs/data/Pro/DSA/dicom_all/IM_1153,1,1024,1024,39,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44"
IM_1156,/autodl-fs/data/Pro/DSA/dicom_all/IM_1156,1,1024,1024,55,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.784,166.528,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_1161,/autodl-fs/data/Pro/DSA/dicom_all/IM_1161,1,1024,1024,49,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,499.968,500.096,499.968"
IM_1166,/autodl-fs/data/Pro/DSA/dicom_all/IM_1166,1,1024,1024,25,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,999.936,1000.064"
IM_1169,/autodl-fs/data/Pro/DSA/dicom_all/IM_1169,0,1024,1024,44,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312"
